name,city,city_slug,region,country,michelin_award,price,cuisines,telephone,url,description
泮芳春煎饺 (中山南路）,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,负担得起的,点心,+86 151 6832 5020,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/fang-chun-jian-jiao-zhongshan-south-road,这是本地人喜爱的早餐小店，其煎饺皮薄底脆，带汤汁和鲜肉香气，搭配香醋和辣椒酱同吃，味道更佳。另有供应分量十足的小馄饨，汤头里添加了葱花和紫菜，清甜可口。如果想更加丰富，不妨加点甜度适中的豆浆。餐厅价格实惠，故经常满座，下午一时左右便关门，建议趁早前往。
湖滨28,Hangzhou,hangzhou_1027184,Zhe-jiang,中国内地,Selected,优质的,浙江菜,+86 571 8779 1234,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/28-hubin-road,这间位于西湖旁的餐厅，由逾廿年杭帮菜经验的厨师管理，提供传统浙江菜，同时融入创新元素，例如以羊冻方法呈现的白切东山羊。招牌菜为堆叠成宝塔形状的金牌扣肉，肥瘦适中的肉片切得薄厚均匀，口感细软，并设两种分量。酒单选择不俗，有不少产自国内不同地区的葡萄酒，值得一试。晚膳建议提前预订。
燕筑潮,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,奢华,潮州菜,+86 571 8667 2188,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/yan-zhu-chao,餐厅主打潮汕菜，老板及核心团队均来自当地，室内设计亦围绕潮汕民俗文化为主题。全店共设九个包厢，采用预约配菜制，须提前安排菜品，大厅区域则可单点菜式。特别推荐生腌冰淇淋膏蟹，亮黄色的蟹膏丰腴无比，犹如冰淇淋般绵滑。汤品按时令变化，若在秋冬到访不妨尝尝温补的长白参乌鸡炖鹿筋汤。
玉芝兰,Hangzhou,hangzhou_1027184,Zhe-jiang,中国内地,ONE_STAR,奢华,川菜,+86 180 5716 2771,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/yu-zhi-lan-1217657,餐厅位于1930年代的石库门里弄住宅，只设包间，环境典雅舒适。团队来自前上海店，菜单则延续玉芝兰总店的理念，将川菜24味型呈现于菜式之中，并按时令变化，加入江浙海鲜等食材，巧妙融入本地特色。菜式皆着重食物本身的风味，让客人从菜品的细节处理和烹调技巧中，充分体验川菜的魅力。
王日顺号 (上城),Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Bib Gourmand,负担得起的,小吃,+86 153 2571 8598,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/wang-ri-shun-hao,门头设计古色古香，室内的纸灯笼、木桌椅，交织出古朴舒适的氛围。这里的老师傅来自金华，烧饼、包子、馄饨等小吃均为现场手工制作，风味地道。招牌葱肉烧饼和葱肉包子的肉馅料选用金华两头乌猪肉制作，加上清脆的青葱粒，浓郁多汁。自制豆浆除了咸、甜口味，也有具金华特色的生姜咸豆浆，特别适合冬季享用。
王氏烧饼 (西溪路),Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,负担得起的,小吃,+86 135 8883 9198,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/wang-shi-shao-bing,开业逾二十年，即使招牌被大树遮挡，顺着门前排队的人潮即能找到小店。主打烧饼和现炸的油条，前者有咸甜两种选择，后者蓬松酥脆。搭配当天鲜制的豆浆、豆腐脑，即成叫人满足的早餐。同时供应糯米饭，自选油条、榨菜、咸鸭蛋等配料，再由店員裹成糯米团子，满有小时候的味道。
珀,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,ONE_STAR,奢华,创新菜,+86 193 5755 8063,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/ambre-ciel,室内装潢充满特色，大厅内的餐桌被石墙包围，隐私度较高，靠窗位置可看到调酒师制作鸡尾酒。另有一间可容纳十人、提供独立菜单的包房。餐厅只供应套餐，菜单每季更新。菜式设计和烹调手法以法餐为基础，部分菜式融入中式元素。酒水单选择不俗，并提供配酒服务，可向侍酒师查询。
璞,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,中档,素食,+86 177 6716 1832,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/nature-s-own,进门处曲径通幽，小桥流水，在繁华都市打造一方带有古朴感的天地，颇具禅意。素食菜单选择多样，包含不同地域风味和烹饪风格。南亚香茅炝绣球菌口感脆爽，十分惹味。三杯茄子以热石锅盛装，咸香微辣。餐后不妨来一份福建花生黄米汤圆。提供多样的茶饮，若要尝试餐茶搭配的套餐，须提前一天预约。
百县千碗名家厨房,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,中档,浙江菜,+86 571 5608 8887,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/ming-kitchen,餐厅所属的集团在杭州深耕二十多年，本店作为其高端旗舰店，可以俯瞰市中心景观，室内设计也时尚大气。菜式方面，主要供应精致浙江菜，包罗省内各地区的代表美食，包括手工制作的建德豆腐包、遂昌冬笋烧麦、常山豆腐煎饼。不要错过外酥里嫩的绍兴臭豆腐，填入香辣多汁的酱萝卜和芹菜碎，风味甚佳。
知竹,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Bib Gourmand,负担得起的,素食,+86 137 3222 7606,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/zhi-zhu-xihu,这家素食店位于灵隐寺山脚，店外有一处别致的小院子，颇具禅意。菜式以素面和素饺为主，全都是店家手工制作。碧绿的面条以菠菜汁制作，佐以时令蔬菜和山菌，素菌汤底每天新鲜烹煮，清澈鲜甜。煎素饺带有冰花脆皮，馅料鲜香多汁，让人食指大动。如果只想吃点轻食，可以来一碗桃胶皂角米，健康养生。
福宴,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,优质的,粤菜,+86 571 8607 7996,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/fortune-garden,位于购物中心的顶层，室内设计富现代感，环境舒适，设有多个独立包间，让客人享受更私密的用餐体验。供应精致粤菜，中午的点心选择丰富，包括各款蒸炸美点。烧味方面，推荐肥瘦均匀、微微焦香的蜜汁叉烧，口味在咸甜之间有明显的蜂蜜花香，酱汁浓郁美味，适合搭配酸梅酱一同享用。
福泉书院,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,中档,素食,+86 571 8973 8877,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/fu-quan-shu-yuan,餐室经整修后，保留原有的古朴雅致，饰以字画、茶席、枯山水造景等传统文化元素，让空间更具禅意。提供浙江风味的素食，以单点为主，亦提供预约制套餐。除了卤味核桃、浓汤鲜腐竹、红烧臭豆腐等常设菜式，亦会根据时令推出新菜。推荐樟树港辣椒炒见手青，辣椒带独特清香，与滑溜又脆爽的菇菌非常相配。
福缘居 (上城）,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Bib Gourmand,中档,杭州菜,+86 571 8703 8018,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/fu-yuan-ju-shangcheng,以杭州家常菜为主，深受本地食客欢迎。招牌菜油淋鸡肉质爽滑多汁，微炸过的鸡皮浇上浓郁葱油，风味十足。酱肉蒸笋和素鸡充满童年味道，前者所用的笋会随季节转换品种，值得一试。店内的水缸养有千岛湖鳊鱼、河鳗、湖蟹等河鲜，点选时可请店家推荐烹调方法。饭点时段需要排队及拼桌，建议提早前往。
秀才羊肉面,Hangzhou,hangzhou_1027184,Zhe-jiang,中国内地,Bib Gourmand,负担得起的,面食,+86 135 1131 4661,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/xiu-cai-yang-rou-mian,小店即使经历几次搬迁，美味始终如一。老板特意选用约12个月大的桐乡湖羊，每日直送杭州，以黄酒焖煮，去膻同时增添风味。建议品尝羊肉羊杂面，煮得入味的羊肉甜咸得宜，肉质酥而不烂；羊杂搭配挂汁的桐乡细面，令人暖意十足。羊腿和羊脚也是上佳之选，但数量有限，欲品尝建议提早前往。
笑典皇,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Bib Gourmand,中档,浙江菜,+86 150 8878 6097,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/xiao-dian-huang,开业近二十年，为了以最新鲜的道地食材入馔，老板每两天便会亲自回老家绍兴选购，所以写在小白板上的菜单都是时令菜式。其臭豆腐为必点，用上二十多年的老卤水制作，味道浓郁醇厚，当中以软嫩鲜甜的臭豆腐蒸羊脑最为推荐。店里还供应绍兴淡水鱼，做法多样，不妨向老板寻求意见。可提前致电订位订菜。
粤榕轩-君宴,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,优质的,粤菜,+86 571 8837 0188,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/the-yue-hall,高踞五十八层，从大厅可将新兴的城市金融中心一览无遗。室内装潢时尚，设有巨大的藏柜和海鲜池，展示着顶级干货和新鲜海产。菜单以粤菜为主，并融入潮汕和浙江特色菜肴。建议点选海鲜，即使简单的清蒸也能呈现食材的鲜味。炖汤同样不能错过，招牌瑶柱炖响螺加入松茸，和螺肉的鲜甜相互融合，滋补味美。
紫薇厅,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,优质的,浙江菜,+86 571 8797 9889,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/zi-wei-hall,餐厅以传统中式风格装潢，空间广阔，服务员均穿着整齐中式制服，用餐环境甚具气派。室外更有江南园林景致环抱，白天用膳时，可欣赏西湖周边风光。主要供应江浙风味菜和杭帮菜，特别推荐招牌菜松煎虾饼，虾滑中混入了荸薺和芹菜，口感爽脆，味道鲜美。凉菜杭州酥鱼的鱼肉炸得酥脆，酱汁香甜入味，非常可口。
胡庆余堂药膳,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,中档,杭州菜,+86 571 8706 1117,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/hu-qing-yu-tang-yao-shan,由始于清代、本地著名的中药行胡庆余堂创办，菜单秉承其药膳传统，每道菜都根据食物本身性味，搭配合适的中药，烹调出“药食同源”的菜式。譬如招牌菜黄芪河虾，以黄芪带有的甘甜为河虾增添鲜味。菜单上也有不少药膳点心、自制药酒和养生饮品，其中茯苓蒸饺和人参黑米糕均只此一家，推荐品尝。
荣鲜面馆 (钱江路),Hangzhou,hangzhou_1027184,Zhe-jiang,中国内地,Bib Gourmand,负担得起的,面食,+86 150 5810 0830,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/rong-xian-mian-guan-qianjiang-road,这里以杭帮面馆少见的酸菜鱼片面作招牌，选用来自湖州的新鲜黑鱼，配合四川老坛酸菜和店家秘制香料熬制出汤头，味道鲜辣且带有浓烈的香料味。其面食浇头选择丰富，既有传统的肉丝、腰花、爆鳝，也有鸡爪、鸭头、狮子头等卤味，且能按个购买，十分弹性。当然，少不了片儿川、拌川等杭州特有美食。
葛郎倌,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Bib Gourmand,中档,浙江菜,+86 134 8652 9774,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/ge-lang-guan,老板为绍兴人，餐厅名字取自当地方言，所用食材也从家乡采购，口味地道。不设菜单，老板会把每日新鲜菜品写在白板上，也乐意为顾客推荐菜式。不妨试试蒸双臭，霉得恰到好处的豆腐和苋菜梗同蒸至软烂，那发酵的鲜味，让人直呼过瘾。团队以擅制糟货见称，推荐糟鸡，用上散养土鸡烹煮，鸡味浓郁，酒香醇厚。
蕙心小吃店 (德苑路),Hangzhou,hangzhou_1027184,Zhe-jiang,中国内地,Bib Gourmand,负担得起的,点心,+86 571 8603 6127,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/hui-xin-xiao-chi-dian,由店家手工制作的馄饨和烧卖，现包现煮，非常新鲜。馄饨有带汤和干拌两种吃法，并有多种馅料选择，其中形如元宝的蛋黄鲜肉大馄饨最具特色，每只都包着鲜美的咸蛋黄，推荐一试。烧卖为正宗的嘉兴风格，皮薄馅多，味美多汁的猪肉内混有笋丁，别具口感。小店广受街坊邻里欢迎，高峰时段需拼桌用餐。
虎哥私房菜,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,中档,杭州菜,+86 571 5658 3600,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/hu-ge-si-fang-cai,餐厅位于景区附近，环境幽静，贴近大自然。两层楼的仿古建筑，内部装潢充满江南水乡风情，并设有不少包间。主要供应杭帮菜，江鲜菜式尤见特色，例如鲜香软嫩的梅干菜蒸江鳗。店家采用的时令蔬菜均由周边农家直送，水灵脆嫩，不妨向老板查询当天鲜货。另外，也可在此品尝到拌川、片儿川等传统主食。
西溪良辰,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,奢华,潮州菜,+86 133 8581 8621,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/xi-xi-liang-chen,位于西溪国家湿地公园，餐厅附设优雅的庭院，用餐环境清幽舒适。菜式以精致潮汕菜为主，大部分食材从当地空运而来。客人须提前与餐厅制定菜单内容。不妨试试卤水鹅掌拼鹅肝、潮汕落汤钱等推介菜式。设有八个不同大小的包厢，私密度高，适合聚餐及商务宴请。
观言鎏金,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Selected,优质的,潮州菜,+86 571 8839 0179,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/guan-yan-liu-jin,由潮汕大厨掌舵，所提供的潮汕菜风味地道，不容错过层次丰富的招牌卤味，建议点选拼盘多尝几种滋味。九肚鱼烙口感软嫩，入口即化，搭配店家秘制的鱼露蘸料，更添鲜美。上汤布仔豆腐带着酥香脆壳，内里细腻如凝脂，和上汤的鲜味一拍即合。设有多个独立包间，个别海鲜需提前预订，也可请店家定制菜单。
解香楼,Hangzhou,hangzhou_1027184,Zhe-jiang,中国内地,ONE_STAR,优质的,浙江菜,+86 571 8886 7888,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/jie-xiang-lou,餐厅坐落西湖八盘岭的紫萱度假村内，装潢古色古香，外有竹林环绕。厨师广泛采用浙江本地食材，菜式保留传统之余，亦加入个人创意，而且摆盘精美，令食客耳目一新。宋嫂鱼柳羹以东海小黄鱼烹制，肉嫩味鲜。桂花糖藕莲子选用本地七孔老藕和莲子，粉糯口感融合桂花蜜糖，带来丝丝入扣的杭州韵味。
贰捌玖素面馆,Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Bib Gourmand,负担得起的,素食,+86 133 9659 7828,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/er-ba-jiu-su-mian-guan,此素食小店邻近中天竺法净禅寺，主打汤面，并提供小炒和拌菜。什锦面含有笋片、青豆、西红柿、油面筋、黑木耳和腰果，口感丰富，搭配鲜甜的西红柿汤头，美味可口。建议多点一客由店家自制的素水饺，内有豆干、雪菜等，爽脆清新。价格实惠，除了深受本地人欢迎，也有不少游客到访，故经常满座。
越稽 (滨江),Hangzhou,hangzhou_1027184,Zhe-jiang,中国大陆地区,Bib Gourmand,中档,浙江菜,+86 571 8821 8708,https://guide.michelin.com/en/zhe-jiang/hangzhou_1027184/restaurant/yue-ji,从门前悬挂的“酱、糟、霉、臭、醉、腌”六个大字招牌，不难猜出这是一家绍兴菜馆。绝大部分的食材由绍兴运来，炮制地道之味：霉千张蒸肉饼入口即化，发酵的鲜香充满口腔；干炸臭豆腐外脆内嫩，香气十足。此外，还有品种丰富的糟卤，以及现点现杀的江鲜河鲜。少量菜品在午餐时段无法供应，建议提前预定。
